,Country or Region,CodeNum,latitude,longitude,Rank,Score,GDP,Family,Health,Freedom,Generosity,Corruption,Year
712,Estonia,233.0,58.595272000000000,25.013607,72,5.517,1.2796400000000000,1.0516300000000000,0.68098,0.41511000000000000,0.08423,0.18519000000000000,2016
713,Estonia,233.0,58.595272000000000,25.013607,66,5.61100006103516,1.3208793401718100,1.47667109966278,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881300,2017
714,Estonia,233.0,58.595272000000000,25.013607,63,5.739,1.2,1.5320000000000000,0.737,0.5530000000000000,0.086,0.174,2018
715,Estonia,233.0,58.595272000000000,25.013607,55,5.893,1.237,1.528,0.8740000000000000,0.495,0.10300000000000000,0.161,2019
731,Finland,246.0,61.92411,25.748151,6,7.406000000000000,1.29025,1.31826,0.8891100000000000,0.64169,0.23351,0.41372,2015
732,Finland,246.0,61.92411,25.748151,5,7.413000000000000,1.40598,1.1346400000000000,0.81091,0.57104,0.25492,0.41004000000000000,2016
733,Finland,246.0,61.92411,25.748151,5,7.468999862670900,1.44357192516327,1.5402467250824,0.80915766954422,0.6179508566856380,0.24548277258873,0.38261154294014,2017
734,Finland,246.0,61.92411,25.748151,1,7.632000000000000,1.305,1.5920000000000000,0.8740000000000000,0.6810000000000000,0.20200000000000000,0.39300000000000000,2018
735,Finland,246.0,61.92411,25.748151,1,7.769,1.34,1.587,0.986,0.596,0.153,0.39300000000000000,2019
601,France,250.0,46.227638,2.213749,29,6.575,1.27778,1.2603800000000000,0.9457900000000000,0.55011,0.12332,0.20646,2015
602,France,250.0,46.227638,2.213749,32,6.478,1.39488,1.00508,0.83795,0.46562,0.1216,0.17808,2016
603,France,250.0,46.227638,2.213749,31,6.44199991226196,1.43092346191406,1.38777685165405,0.8444658517837520,0.470222115516663,0.129762306809425,0.172502428293228,2017
604,France,250.0,46.227638,2.213749,23,6.489,1.2930000000000000,1.466,0.9080000000000000,0.52,0.098,0.17600000000000000,2018
605,France,250.0,46.227638,2.213749,24,6.5920000000000000,1.324,1.472,1.045,0.436,0.111,0.183,2019
234,Djibouti,262.0,11.825138,42.590275,126,4.369,0.44025,0.59207,0.36291,0.46074,0.18093,0.28105,2015
121,Gabon,266.0,-0.803689,11.609444,143,3.8960000000000000,1.06024,0.90528,0.43372,0.31914000000000000,0.06822,0.11091,2015
122,Gabon,266.0,-0.803689,11.609444,134,4.121,1.15851,0.72368,0.3494,0.28098,0.062440000000000000,0.09314,2016
123,Gabon,266.0,-0.803689,11.609444,118,4.46500015258789,1.1982102394104,1.1556202173233000,0.35657858848571800,0.31232857704162600,0.0437853783369064,0.0760467872023582,2017
124,Gabon,266.0,-0.803689,11.609444,103,4.758,1.036,1.1640000000000000,0.40400000000000000,0.35600000000000000,0.032,0.052000000000000000,2018
125,Gabon,266.0,-0.803689,11.609444,104,4.7990000000000000,1.057,1.183,0.5710000000000000,0.295,0.043,0.055,2019
556,Georgia,268.0,42.315407,43.356892000000000,130,4.297,0.7419,0.38562000000000000,0.72926,0.40577000000000000,0.055470000000000000,0.38331,2015
557,Georgia,268.0,42.315407,43.356892000000000,126,4.252,0.8379200000000000,0.19249000000000000,0.64035,0.32461,0.06786,0.3188,2016
558,Georgia,268.0,42.315407,43.356892000000000,125,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488700,2017
559,Georgia,268.0,42.315407,43.356892000000000,128,4.34,0.853,0.5920000000000000,0.643,0.375,0.038,0.215,2018
560,Georgia,268.0,42.315407,43.356892000000000,119,4.519,0.8860000000000000,0.6660000000000000,0.752,0.34600000000000000,0.043,0.16400000000000000,2019
259,Gambia,270.0,13.443182,-15.310139000000000,120,4.516,0.308,0.9390000000000000,0.428,0.382,0.26900000000000000,0.16700000000000000,2019
661,Germany,276.0,51.165691000000000,10.451526,26,6.75,1.32792,1.2993700000000000,0.89186,0.6147700000000000,0.28214,0.21843,2015
662,Germany,276.0,51.165691000000000,10.451526,16,6.994,1.44787,1.09774,0.81487,0.53466,0.30452000000000000,0.28551,2016
663,Germany,276.0,51.165691000000000,10.451526,16,6.9510002136230500,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.33626917004585300,0.276731938123703,2017
664,Germany,276.0,51.165691000000000,10.451526,15,6.965,1.34,1.474,0.861,0.586,0.273,0.28,2018
665,Germany,276.0,51.165691000000000,10.451526,17,6.985,1.3730000000000000,1.454,0.987,0.495,0.261,0.265,2019
186,Ghana,288.0,7.946527000000000,-1.0231940000000000,114,4.633,0.5455800000000000,0.6795400000000000,0.40132000000000000,0.42342000000000000,0.23087,0.04355,2015
187,Ghana,288.0,7.946527000000000,-1.0231940000000000,124,4.276,0.63107,0.49353,0.29681,0.40973000000000000,0.21203000000000000,0.0326,2016
188,Ghana,288.0,7.946527000000000,-1.0231940000000000,131,4.11999988555908,0.667224824428558,0.873664736747742,0.29563772678375200,0.423026293516159,0.25692394375801100,0.0253363698720932,2017
189,Ghana,288.0,7.946527000000000,-1.0231940000000000,108,4.657,0.5920000000000000,0.8960000000000000,0.337,0.499,0.212,0.029000000000000000,2018
190,Ghana,288.0,7.946527000000000,-1.0231940000000000,98,4.996,0.611,0.868,0.486,0.381,0.245,0.04,2019
511,Greece,300.0,39.074208,21.824312,102,4.857,1.15406,0.9293300000000000,0.88213,0.07699,0.0,0.013970000000000000,2015
512,Greece,300.0,39.074208,21.824312,99,5.033,1.24886,0.75473,0.80029,0.05822000000000000,0.0,0.04127,2016
513,Greece,300.0,39.074208,21.824312,87,5.227000236511230,1.28948748111725,1.23941457271576,0.8101989030838010,0.0957312509417534,0.0,0.043289776891470000,2017
514,Greece,300.0,39.074208,21.824312,79,5.358,1.1540000000000000,1.202,0.879,0.131,0.0,0.044000000000000000,2018
515,Greece,300.0,39.074208,21.824312,82,5.287000000000000,1.181,1.156,0.9990000000000000,0.067,0.0,0.034,2019
290,Guatemala,320.0,15.783471000000000,-90.23075900000000,43,6.123000000000000,0.74553,1.04356,0.64425,0.57733,0.27489,0.09472,2015
291,Guatemala,320.0,15.783471000000000,-90.23075900000000,39,6.324,0.83454,0.8711900000000000,0.5403900000000000,0.50379,0.28808,0.08701,2016
292,Guatemala,320.0,15.783471000000000,-90.23075900000000,29,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.5313106179237370,0.283488392829895,0.0772232785820961,2017
293,Guatemala,320.0,15.783471000000000,-90.23075900000000,30,6.382000000000000,0.7810000000000000,1.268,0.608,0.604,0.179,0.071,2018
294,Guatemala,320.0,15.783471000000000,-90.23075900000000,27,6.436,0.8,1.2690000000000000,0.746,0.535,0.175,0.078,2019
226,Guinea,324.0,9.945587,-9.696645,150,3.656,0.17417,0.46475,0.24009,0.37725,0.28657,0.12139000000000000,2015
227,Guinea,324.0,9.945587,-9.696645,151,3.6070000000000000,0.22415,0.3109,0.18829,0.30953,0.29914,0.1192,2016
228,Guinea,324.0,9.945587,-9.696645,149,3.50699996948242,0.24454993009567300,0.7912446856498720,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,2017
229,Guinea,324.0,9.945587,-9.696645,140,3.964,0.344,0.792,0.21100000000000000,0.39400000000000000,0.185,0.094,2018
230,Guinea,324.0,9.945587,-9.696645,118,4.534,0.38,0.8290000000000000,0.375,0.332,0.207,0.086,2019
324,Haiti,332.0,18.971187,-72.28521500000000,119,4.518,0.26673,0.74302,0.38847,0.24425,0.46187,0.17175,2015
325,Haiti,332.0,18.971187,-72.28521500000000,136,4.0280000000000000,0.34097,0.29561,0.27494,0.12072000000000000,0.47958,0.14476,2016
326,Haiti,332.0,18.971187,-72.28521500000000,145,3.6029999256134000,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951100,0.0998721495270729,2017
327,Haiti,332.0,18.971187,-72.28521500000000,148,3.582,0.315,0.7140000000000000,0.289,0.025,0.392,0.10400000000000000,2018
328,Haiti,332.0,18.971187,-72.28521500000000,147,3.597,0.32300000000000000,0.688,0.449,0.026000000000000000,0.419,0.11,2019
275,Honduras,340.0,15.199999000000000,-86.241905,105,4.788,0.59532,0.9534800000000000,0.6951,0.40148,0.23027000000000000,0.06825,2015
276,Honduras,340.0,15.199999000000000,-86.241905,104,4.871,0.69429,0.7559600000000000,0.5838300000000000,0.26755,0.2044,0.06906,2016
277,Honduras,340.0,15.199999000000000,-86.241905,91,5.1810002326965300,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.23618887364864300,0.0733454525470734,2017
278,Honduras,340.0,15.199999000000000,-86.241905,72,5.504,0.62,1.205,0.622,0.45900000000000000,0.19700000000000000,0.07400000000000000,2018
279,Honduras,340.0,15.199999000000000,-86.241905,59,5.86,0.642,1.236,0.828,0.507,0.24600000000000000,0.078,2019
616,Hungary,348.0,47.162494,19.503304,104,4.8,1.12094,1.20215,0.75905,0.32112000000000000,0.128,0.02758,2015
617,Hungary,348.0,47.162494,19.503304,91,5.145,1.24142,0.9316400000000000,0.67608,0.1977,0.099,0.044720000000000000,2016
618,Hungary,348.0,47.162494,19.503304,75,5.32399988174438,1.2860119342804000,1.34313309192657,0.6877634525299070,0.17586351931095100,0.0784016624093056,0.0366369374096394,2017
619,Hungary,348.0,47.162494,19.503304,69,5.62,1.171,1.401,0.732,0.259,0.061,0.022000000000000000,2018
620,Hungary,348.0,47.162494,19.503304,62,5.758000000000000,1.2010000000000000,1.41,0.828,0.19900000000000000,0.081,0.02,2019
736,Iceland,352.0,64.96305100000000,-19.020835,2,7.561,1.3023200000000000,1.4022300000000000,0.94784,0.6287700000000000,0.4363,0.14145,2015
737,Iceland,352.0,64.96305100000000,-19.020835,3,7.501,1.42666,1.18326,0.8673300000000000,0.56624,0.47678000000000000,0.14975,2016
738,Iceland,352.0,64.96305100000000,-19.020835,3,7.50400018692017,1.480633020401,1.6105740070343,0.8335521221160890,0.6271626353263850,0.47554022073745700,0.15352655947208400,2017
739,Iceland,352.0,64.96305100000000,-19.020835,4,7.495,1.3430000000000000,1.6440000000000000,0.914,0.677,0.353,0.138,2018
740,Iceland,352.0,64.96305100000000,-19.020835,4,7.494,1.38,1.624,1.026,0.591,0.354,0.11800000000000000,2019
333,India,356.0,20.593684,78.96288,117,4.565,0.64499,0.38174,0.5152900000000000,0.39786,0.26475,0.08492000000000000,2015
334,India,356.0,20.593684,78.96288,118,4.404,0.74036,0.29247,0.45091000000000000,0.40285,0.25028,0.08722,2016
335,India,356.0,20.593684,78.96288,122,4.31500005722046,0.7922212481498720,0.754372596740723,0.455427616834641,0.469987004995346,0.23153848946094500,0.0922268852591515,2017
336,India,356.0,20.593684,78.96288,133,4.19,0.721,0.747,0.485,0.539,0.172,0.09300000000000000,2018
337,India,356.0,20.593684,78.96288,140,4.015,0.755,0.765,0.588,0.498,0.2,0.085,2019
126,Indonesia,360.0,-0.789275,113.921327,74,5.399,0.8282700000000000,1.0870800000000000,0.63793,0.46611,0.51535,0.0,2015
127,Indonesia,360.0,-0.789275,113.921327,79,5.314,0.95104,0.87625,0.49374000000000000,0.39237,0.56521,0.00322,2016
128,Indonesia,360.0,-0.789275,113.921327,81,5.26200008392334,0.995538592338562,1.2744446992874100,0.49234572052955600,0.443323463201523,0.611704587936401,0.0153171354904771,2017
129,Indonesia,360.0,-0.789275,113.921327,96,5.093,0.899,1.215,0.522,0.5380000000000000,0.484,0.018000000000000000,2018
130,Indonesia,360.0,-0.789275,113.921327,92,5.192,0.9310000000000000,1.203,0.66,0.491,0.498,0.028000000000000000,2019
441,Iraq,368.0,33.223191,43.679291,112,4.677,0.98549,0.81889,0.60237,0.0,0.17922000000000000,0.13788,2015
442,Iraq,368.0,33.223191,43.679291,112,4.575,1.07474,0.59205,0.51076,0.24856,0.19589,0.13636000000000000,2016
443,Iraq,368.0,33.223191,43.679291,117,4.49700021743774,1.1027104854583700,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778600,2017
444,Iraq,368.0,33.223191,43.679291,117,4.456,1.01,0.971,0.536,0.304,0.14800000000000000,0.095,2018
445,Iraq,368.0,33.223191,43.679291,126,4.437,1.043,0.98,0.574,0.24100000000000000,0.14800000000000000,0.08900000000000000,2019
676,Ireland,372.0,53.41291,-8.243890000000000,18,6.94,1.33596,1.36948,0.89533,0.6177700000000000,0.45901000000000000,0.28703,2015
677,Ireland,372.0,53.41291,-8.243890000000000,19,6.907,1.4834100000000000,1.16157,0.81455,0.54008,0.44963000000000000,0.29754,2016
678,Ireland,372.0,53.41291,-8.243890000000000,15,6.977000236511230,1.5357066392898600,1.5582311153411900,0.8097826242446900,0.5731103420257570,0.42785832285881,0.29838815331459000,2017
679,Ireland,372.0,53.41291,-8.243890000000000,14,6.977,1.4480000000000000,1.5830000000000000,0.8760000000000000,0.614,0.307,0.306,2018
680,Ireland,372.0,53.41291,-8.243890000000000,16,7.021,1.499,1.5530000000000000,0.9990000000000000,0.516,0.298,0.31,2019
421,Israel,376.0,31.046051000000000,34.851612,11,7.278,1.2285700000000000,1.22393,0.9138700000000000,0.41319000000000000,0.33172000000000000,0.07785,2015
422,Israel,376.0,31.046051000000000,34.851612,11,7.267,1.33766,0.9953700000000000,0.8491700000000000,0.36432,0.32288,0.08728,2016
423,Israel,376.0,31.046051000000000,34.851612,11,7.212999820709230,1.3753824234008800,1.37628996372223,0.83840399980545,0.40598860383033800,0.330082654953003,0.0852421000599861,2017
424,Israel,376.0,31.046051000000000,34.851612,19,6.814,1.301,1.5590000000000000,0.883,0.5330000000000000,0.354,0.272,2018
425,Israel,376.0,31.046051000000000,34.851612,13,7.139000000000000,1.276,1.455,1.0290000000000000,0.371,0.261,0.08200000000000000,2019
551,Italy,380.0,41.87194,12.56738,50,5.9480000000000000,1.25114,1.19777,0.9544600000000000,0.26236,0.22823000000000000,0.02901,2015
552,Italy,380.0,41.87194,12.56738,50,5.977,1.35495,1.04167,0.8510200000000000,0.18827,0.16684000000000000,0.02556,2016
553,Italy,380.0,41.87194,12.56738,48,5.96400022506714,1.3950666189193700,1.44492328166962,0.8531443476676940,0.256450712680817,0.17278964817524000,0.0280280914157629,2017
554,Italy,380.0,41.87194,12.56738,47,6.0,1.264,1.501,0.946,0.281,0.13700000000000000,0.028000000000000000,2018
555,Italy,380.0,41.87194,12.56738,36,6.223,1.294,1.4880000000000000,1.0390000000000000,0.231,0.158,0.03,2019
313,Jamaica,388.0,18.109581,-77.297508,65,5.709,0.81038,1.1510200000000000,0.6874100000000000,0.50442,0.2123,0.02299,2015
314,Jamaica,388.0,18.109581,-77.297508,73,5.51,0.89333,0.96372,0.5946900000000000,0.43597000000000000,0.22245,0.04294,2016
315,Jamaica,388.0,18.109581,-77.297508,76,5.31099987030029,0.925579309463501,1.3682180643081700,0.6410223841667180,0.474307239055634,0.23381833732128100,0.0552677810192108,2017
316,Jamaica,388.0,18.109581,-77.297508,56,5.89,0.8190000000000000,1.493,0.693,0.575,0.096,0.031,2018
317,Jamaica,388.0,18.109581,-77.297508,56,5.89,0.831,1.4780000000000000,0.831,0.49,0.107,0.028000000000000000,2019
486,Japan,392.0,36.204824,138.252924,46,5.987,1.27074,1.25712,0.99111,0.49615,0.10705,0.1806,2015
487,Japan,392.0,36.204824,138.252924,53,5.921,1.3800700000000000,1.06054,0.91491,0.46761,0.10224,0.18985,2016
488,Japan,392.0,36.204824,138.252924,51,5.92000007629395,1.41691517829895,1.43633782863617,0.9134758710861210,0.505625545978546,0.12057276815176000,0.163760736584663,2017
489,Japan,392.0,36.204824,138.252924,54,5.915,1.294,1.462,0.988,0.5530000000000000,0.079,0.15,2018
490,Japan,392.0,36.204824,138.252924,58,5.886,1.327,1.419,1.088,0.445,0.069,0.14,2019
631,Kazakhstan,398.0,48.019573,66.923684,54,5.855,1.1225400000000000,1.1224100000000000,0.64368,0.51649,0.11827,0.08454,2015
632,Kazakhstan,398.0,48.019573,66.923684,54,5.919,1.22943,0.95544,0.57386,0.4052,0.15011,0.11132,2016
633,Kazakhstan,398.0,48.019573,66.923684,60,5.8189997673034700,1.2845562696456900,1.3843690156936600,0.6060415506362920,0.43745428323745700,0.20196442306041700,0.11928288638591800,2017
634,Kazakhstan,398.0,48.019573,66.923684,60,5.79,1.143,1.516,0.631,0.45400000000000000,0.14800000000000000,0.121,2018
635,Kazakhstan,398.0,48.019573,66.923684,60,5.809,1.173,1.508,0.7290000000000000,0.41,0.146,0.096,2019
416,Jordan,400.0,30.585164000000000,36.238414,82,5.192,0.9019800000000000,1.05392,0.69639,0.40661000000000000,0.11053000000000000,0.14293,2015
417,Jordan,400.0,30.585164000000000,36.238414,80,5.303,0.9967300000000000,0.86216,0.60712,0.36023,0.14262,0.13297,2016
418,Jordan,400.0,30.585164000000000,36.238414,74,5.33599996566772,0.9910123944282530,1.2390888929367100,0.6045900583267210,0.418421149253845,0.17217046022415200,0.11980327218771000,2017
419,Jordan,400.0,30.585164000000000,36.238414,90,5.1610000000000000,0.8220000000000000,1.265,0.645,0.46800000000000000,0.13,0.134,2018
420,Jordan,400.0,30.585164000000000,36.238414,101,4.906000000000000,0.8370000000000000,1.225,0.815,0.38300000000000000,0.11,0.13,2019
131,Kenya,404.0,-0.023559,37.906193,125,4.419,0.36471,0.99876,0.41435,0.42215,0.37542,0.05839,2015
132,Kenya,404.0,-0.023559,37.906193,122,4.356,0.52267,0.7624,0.30147000000000000,0.40576,0.41328000000000000,0.06686,2016
133,Kenya,404.0,-0.023559,37.906193,112,4.55299997329712,0.560479462146759,1.0679507255554200,0.30998834967613200,0.45276376605033900,0.444860309362411,0.0646413192152977,2017
134,Kenya,404.0,-0.023559,37.906193,124,4.41,0.493,1.048,0.45400000000000000,0.504,0.35200000000000000,0.055,2018
135,Kenya,404.0,-0.023559,37.906193,121,4.5090000000000000,0.512,0.983,0.581,0.431,0.37200000000000000,0.053,2019
406,Kuwait,414.0,29.311660000000000,47.481766,39,6.295,1.5542200000000000,1.16594,0.72492,0.55499,0.16228,0.25609,2015
407,Kuwait,414.0,29.311660000000000,47.481766,41,6.239,1.61714,0.8775800000000000,0.63569,0.43166000000000000,0.15965,0.23669,2016
408,Kuwait,414.0,29.311660000000000,47.481766,39,6.10500001907349,1.63295245170593,1.25969874858856,0.6321057081222530,0.49633759260177600,0.228289797902107,0.21515955030918100,2017
409,Kuwait,414.0,29.311660000000000,47.481766,45,6.083000000000000,1.474,1.301,0.675,0.5540000000000000,0.16700000000000000,0.106,2018
410,Kuwait,414.0,29.311660000000000,47.481766,51,6.021,1.5,1.319,0.8080000000000000,0.493,0.142,0.09700000000000000,2019
541,Kyrgyzstan,417.0,41.20438,74.766098,77,5.2860000000000000,0.47428000000000000,1.15115,0.65088,0.43477,0.3003,0.042320000000000000,2015
542,Kyrgyzstan,417.0,41.20438,74.766098,85,5.185,0.5604400000000000,0.95434,0.5544900000000000,0.40212,0.38432,0.047620000000000000,2016
543,Kyrgyzstan,417.0,41.20438,74.766098,98,5.0040001869201700,0.5962200760841370,1.39423859119415,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,2017
544,Kyrgyzstan,417.0,41.20438,74.766098,92,5.131,0.53,1.416,0.594,0.54,0.281,0.035,2018
545,Kyrgyzstan,417.0,41.20438,74.766098,86,5.261,0.551,1.4380000000000000,0.723,0.508,0.3,0.023,2019
446,Lebanon,422.0,33.854721000000000,35.862285,103,4.8390000000000000,1.0256400000000000,0.80001,0.83947,0.33916,0.21854,0.04582,2015
447,Lebanon,422.0,33.854721000000000,35.862285,93,5.129,1.12268,0.64184,0.76171,0.26228,0.23693000000000000,0.030610000000000000,2016
448,Lebanon,422.0,33.854721000000000,35.862285,88,5.22499990463257,1.07498753070831,1.1296242475509600,0.7350810766220090,0.28851598501205400,0.26445075869560200,0.037513829767704,2017
449,Lebanon,422.0,33.854721000000000,35.862285,80,5.358,0.965,1.179,0.785,0.503,0.214,0.136,2018
450,Lebanon,422.0,33.854721000000000,35.862285,91,5.197,0.987,1.224,0.815,0.21600000000000000,0.166,0.027000000000000000,2019
25,Lesotho,426.0,-29.609988,28.233608,97,4.898,0.37545,1.04103,0.07612000000000000,0.31767,0.16388,0.12504,2015
26,Lesotho,426.0,-29.609988,28.233608,139,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,2017
27,Lesotho,426.0,-29.609988,28.233608,141,3.8080000000000000,0.47200000000000000,1.215,0.079,0.423,0.11600000000000000,0.11200000000000000,2018
28,Lesotho,426.0,-29.609988,28.233608,144,3.802,0.489,1.169,0.168,0.359,0.107,0.09300000000000000,2019
706,Latvia,428.0,56.879635,24.603189,89,5.098,1.11312,1.09562,0.72437,0.29671,0.18226000000000000,0.06332,2015
707,Latvia,428.0,56.879635,24.603189,68,5.56,1.2178800000000000,0.95025,0.63952,0.27996,0.17445,0.0889,2016
708,Latvia,428.0,56.879635,24.603189,54,5.849999904632570,1.26074862480164,1.40471494197845,0.638566970825195,0.32570791244506800,0.153074786067009,0.0738427266478539,2017
709,Latvia,428.0,56.879635,24.603189,53,5.933,1.148,1.454,0.6710000000000000,0.363,0.092,0.066,2018
710,Latvia,428.0,56.879635,24.603189,53,5.94,1.187,1.465,0.812,0.264,0.075,0.064,2019
167,Liberia,430.0,6.4280550000000000,-9.429499,116,4.571000000000000,0.0712,0.78968,0.34201,0.28531,0.24362000000000000,0.06232000000000000,2015
168,Liberia,430.0,6.4280550000000000,-9.429499,150,3.622,0.10706000000000000,0.50353,0.23165,0.25748000000000000,0.24063,0.04852,2016
169,Liberia,430.0,6.4280550000000000,-9.429499,148,3.5329999923706100,0.11904179304838200,0.8721179366111760,0.229918196797371,0.33288118243217500,0.26654988527298,0.0389482490718365,2017
170,Liberia,430.0,6.4280550000000000,-9.429499,149,3.495,0.076,0.858,0.267,0.419,0.20600000000000000,0.03,2018
171,Liberia,430.0,6.4280550000000000,-9.429499,141,3.975,0.073,0.922,0.44300000000000000,0.37,0.233,0.033,2019
381,Libya,434.0,26.3351,17.228331,63,5.754,1.13145,1.1186200000000000,0.7038,0.41668,0.18295,0.11023,2015
382,Libya,434.0,26.3351,17.228331,67,5.615,1.0668800000000000,0.95076,0.52304,0.40672000000000000,0.17087,0.10339000000000000,2016
383,Libya,434.0,26.3351,17.228331,68,5.525000095367430,1.1018030643463100,1.3575643301010100,0.520169019699097,0.465733230113983,0.15207366645336200,0.0926102101802826,2017
384,Libya,434.0,26.3351,17.228331,70,5.566,0.985,1.35,0.5530000000000000,0.496,0.11600000000000000,0.14800000000000000,2018
385,Libya,434.0,26.3351,17.228331,72,5.525,1.044,1.3030000000000000,0.6730000000000000,0.41600000000000000,0.133,0.152,2019
686,Lithuania,440.0,55.169438,23.881275,56,5.833000000000000,1.14723,1.25745,0.73128,0.21342000000000000,0.026410000000000000,0.01031,2015
687,Lithuania,440.0,55.169438,23.881275,60,5.813,1.2692,1.0641100000000000,0.64674,0.18929,0.02025,0.0182,2016
688,Lithuania,440.0,55.169438,23.881275,52,5.90199995040894,1.3145823478698700,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,2017
689,Lithuania,440.0,55.169438,23.881275,50,5.952000000000000,1.197,1.527,0.716,0.35,0.026000000000000000,0.006,2018
690,Lithuania,440.0,55.169438,23.881275,42,6.149,1.238,1.515,0.818,0.29100000000000000,0.043,0.042,2019
646,Luxembourg,442.0,49.815273,6.129583,17,6.946000000000000,1.5639100000000000,1.21963,0.91894,0.61583,0.28034000000000000,0.37798000000000000,2015
647,Luxembourg,442.0,49.815273,6.129583,20,6.871,1.6975200000000000,1.03999,0.8454200000000000,0.5487,0.27571,0.35329,2016
648,Luxembourg,442.0,49.815273,6.129583,18,6.86299991607666,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,2017
649,Luxembourg,442.0,49.815273,6.129583,17,6.91,1.5760000000000000,1.52,0.8960000000000000,0.632,0.196,0.321,2018
650,Luxembourg,442.0,49.815273,6.129583,14,7.09,1.609,1.479,1.012,0.526,0.19400000000000000,0.316,2019
60,Madagascar,450.0,-18.766947000000000,46.869107,147,3.681,0.20824,0.66801,0.46721,0.19184,0.21333000000000000,0.08124000000000000,2015
61,Madagascar,450.0,-18.766947000000000,46.869107,148,3.695,0.27954,0.46115,0.37109000000000000,0.13684000000000000,0.2204,0.07506,2016
62,Madagascar,450.0,-18.766947000000000,46.869107,144,3.64400005340576,0.305808693170547,0.9130203723907470,0.375223308801651,0.18919676542282100,0.208732530474663,0.0672319754958153,2017
63,Madagascar,450.0,-18.766947000000000,46.869107,143,3.7740000000000000,0.262,0.9080000000000000,0.402,0.221,0.155,0.049,2018
64,Madagascar,450.0,-18.766947000000000,46.869107,143,3.9330000000000000,0.27400000000000000,0.9160000000000000,0.555,0.14800000000000000,0.16900000000000000,0.041000000000000000,2019
79,Malawi,454.0,-13.254308000000000,34.301525,131,4.292,0.016040000000000000,0.41134,0.22562,0.43054,0.33128,0.06977,2015
80,Malawi,454.0,-13.254308000000000,34.301525,132,4.156000000000000,0.08709,0.147,0.29364,0.4143,0.30968,0.07564,2016
81,Malawi,454.0,-13.254308000000000,34.301525,136,3.97000002861023,0.233442038297653,0.5125688314437870,0.315089583396912,0.466914653778076,0.28717046976089500,0.0727116540074348,2017
82,Malawi,454.0,-13.254308000000000,34.301525,147,3.5870000000000000,0.18600000000000000,0.541,0.306,0.531,0.21,0.08,2018
83,Malawi,454.0,-13.254308000000000,34.301525,150,3.41,0.191,0.56,0.495,0.44300000000000000,0.218,0.08900000000000000,2019
148,Malaysia,458.0,4.210484000000000,101.97576600000000,61,5.77,1.12486,1.07023,0.7239400000000000,0.5302400000000000,0.33075,0.10501000000000000,2015
149,Malaysia,458.0,4.210484000000000,101.97576600000000,47,6.005,1.25142,0.88025,0.62366,0.39031,0.41474000000000000,0.09081,2016
150,Malaysia,458.0,4.210484000000000,101.97576600000000,42,6.08400011062622,1.29121541976929,1.28464603424072,0.618784427642822,0.4022649824619290,0.416608929634094,0.0656007081270218,2017
151,Malaysia,458.0,4.210484000000000,101.97576600000000,35,6.322,1.161,1.258,0.669,0.35600000000000000,0.311,0.059000000000000000,2018
152,Malaysia,458.0,4.210484000000000,101.97576600000000,80,5.3390000000000000,1.2210000000000000,1.171,0.828,0.508,0.26,0.024,2019
303,Mali,466.0,17.570692,-3.9961660000000000,138,3.995,0.26074,1.03526,0.20583,0.38857000000000000,0.18798,0.12352,2015
304,Mali,466.0,17.570692,-3.9961660000000000,135,4.073,0.31292,0.8633300000000000,0.16347,0.27544,0.21064000000000000,0.13647,2016
305,Mali,466.0,17.570692,-3.9961660000000000,127,4.19000005722046,0.476180493831635,1.2814733982086200,0.16936567425727800,0.306613743305206,0.183354198932648,0.10497024655342100,2017
306,Mali,466.0,17.570692,-3.9961660000000000,118,4.447,0.37,1.2330000000000000,0.152,0.36700000000000000,0.139,0.056000000000000000,2018
307,Mali,466.0,17.570692,-3.9961660000000000,128,4.39,0.385,1.105,0.308,0.327,0.153,0.052000000000000000,2019
481,Malta,470.0,35.937496,14.375416,37,6.3020000000000000,1.2074,1.30203,0.88721,0.60365,0.51752,0.13586000000000000,2015
482,Malta,470.0,35.937496,14.375416,30,6.4880000000000000,1.30782,1.09879,0.80315,0.54994,0.56237,0.17554,2016
483,Malta,470.0,35.937496,14.375416,27,6.52699995040894,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.5747305750846860,0.153066068887711,2017
484,Malta,470.0,35.937496,14.375416,22,6.627000000000000,1.27,1.525,0.884,0.645,0.376,0.142,2018
485,Malta,470.0,35.937496,14.375416,22,6.726,1.3,1.52,0.9990000000000000,0.564,0.375,0.151,2019
